,Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
462,2/18/2010,-1.93597429,-2.205205243,-2.082043886,-2.26646241,-2.342145941,-2.406967986,-2.2518427,-2.294498892,-2.295572908,-2.154450027,-2.336351989,-2.288541223,-2.140919608,-2.221632359,-2.324824778,-1.839695649,-2.015582243,-2.101815378,-1.806562716,-2.059112328,-1.905610626
463,2/21/2010,-1.64302356,-1.93597429,-2.205205243,-1.98094589,-2.26646241,-2.342145941,-1.961823629,-2.2518427,-2.294498892,-1.935735843,-2.154450027,-2.336351989,-1.896710314,-2.140919608,-2.221632359,-1.714235356,-1.839695649,-2.015582243,-1.526618954,-1.806562716,-2.059112328
464,2/22/2010,-2.115711963,-1.64302356,-1.93597429,-2.400977334,-1.98094589,-2.26646241,-2.363118343,-1.961823629,-2.2518427,-2.29176492,-1.935735843,-2.154450027,-2.361823011,-1.896710314,-2.140919608,-1.980290082,-1.714235356,-1.839695649,-2.019529596,-1.526618954,-1.806562716
465,2/23/2010,-1.839194914,-2.115711963,-1.64302356,-2.114491829,-2.400977334,-1.98094589,-2.104212313,-2.363118343,-1.961823629,-2.179492192,-2.29176492,-1.935735843,-2.193614257,-2.361823011,-1.896710314,-1.886001101,-1.980290082,-1.714235356,-1.793042532,-2.019529596,-1.526618954
466,2/24/2010,-1.868616259,-1.839194914,-2.115711963,-2.090803587,-2.114491829,-2.400977334,-2.254820158,-2.104212313,-2.363118343,-2.213764662,-2.179492192,-2.29176492,-2.332166518,-2.193614257,-2.361823011,-1.85539101,-1.886001101,-1.980290082,-1.717159024,-1.793042532,-2.019529596
467,2/25/2010,-1.845727265,-1.868616259,-1.839194914,-2.012034735,-2.090803587,-2.114491829,-2.186513225,-2.254820158,-2.104212313,-2.18379574,-2.213764662,-2.179492192,-2.174438596,-2.332166518,-2.193614257,-1.851930173,-1.85539101,-1.886001101,-1.643613362,-1.717159024,-1.793042532
468,2/28/2010,-1.933250752,-1.845727265,-1.868616259,-2.035692767,-2.012034735,-2.090803587,-2.150702763,-2.186513225,-2.254820158,-2.202698369,-2.18379574,-2.213764662,-2.127945049,-2.174438596,-2.332166518,-1.937570066,-1.851930173,-1.85539101,-1.749900575,-1.643613362,-1.717159024
469,3/1/2010,-1.938583644,-1.933250752,-1.845727265,-1.999980807,-2.035692767,-2.012034735,-2.066574116,-2.150702763,-2.186513225,-1.953972794,-2.202698369,-2.18379574,-1.381968906,-2.127945049,-2.174438596,-1.899144879,-1.937570066,-1.851930173,-1.789726809,-1.749900575,-1.643613362
470,3/2/2010,-1.995063495,-1.938583644,-1.933250752,-2.091073432,-1.999980807,-2.035692767,-2.022687494,-2.066574116,-2.150702763,-1.99518185,-1.953972794,-2.202698369,-1.953611602,-1.381968906,-2.127945049,-1.83157544,-1.899144879,-1.937570066,-1.776926949,-1.789726809,-1.749900575
471,3/3/2010,-2.128228526,-1.995063495,-1.938583644,-2.407165907,-2.091073432,-1.999980807,-2.023490523,-2.022687494,-2.066574116,-2.169242864,-1.99518185,-1.953972794,-2.073023158,-1.953611602,-1.381968906,-1.897043743,-1.83157544,-1.899144879,-1.947536277,-1.776926949,-1.789726809
472,3/4/2010,-1.995150397,-2.128228526,-1.995063495,-2.20940676,-2.407165907,-2.091073432,-2.271637518,-2.023490523,-2.022687494,-2.225975639,-2.169242864,-1.99518185,-2.229163555,-2.073023158,-1.953611602,-2.071025584,-1.897043743,-1.83157544,-1.705977515,-1.947536277,-1.776926949
473,3/7/2010,-2.239428949,-1.995150397,-2.128228526,-2.480767978,-2.20940676,-2.407165907,-2.508410896,-2.271637518,-2.023490523,-2.381206403,-2.225975639,-2.169242864,-2.305226712,-2.229163555,-2.073023158,-2.174713619,-2.071025584,-1.897043743,-2.080768972,-1.705977515,-1.947536277
474,3/8/2010,-2.304832258,-2.239428949,-1.995150397,-2.469533561,-2.480767978,-2.20940676,-2.429742994,-2.508410896,-2.271637518,-2.48789033,-2.381206403,-2.225975639,-2.219291693,-2.305226712,-2.229163555,-2.192795245,-2.174713619,-2.071025584,-1.885373563,-2.080768972,-1.705977515
475,3/9/2010,-2.064571425,-2.304832258,-2.239428949,-2.342028138,-2.469533561,-2.480767978,-2.502352936,-2.429742994,-2.508410896,-2.456152108,-2.48789033,-2.381206403,-2.208979222,-2.219291693,-2.305226712,-2.166759802,-2.192795245,-2.174713619,-1.859029467,-1.885373563,-2.080768972
476,3/10/2010,-2.234551981,-2.064571425,-2.304832258,-2.438509148,-2.342028138,-2.469533561,-2.419038754,-2.502352936,-2.429742994,-2.489582766,-2.456152108,-2.48789033,-2.074924477,-2.208979222,-2.219291693,-2.119082826,-2.166759802,-2.192795245,-1.90040364,-1.859029467,-1.885373563
477,3/11/2010,-2.076914459,-2.234551981,-2.064571425,-2.221300705,-2.438509148,-2.342028138,-2.510379019,-2.419038754,-2.502352936,-2.389650748,-2.489582766,-2.456152108,-2.321833928,-2.074924477,-2.208979222,-2.14318992,-2.119082826,-2.166759802,-1.955304669,-1.90040364,-1.859029467
478,3/14/2010,-2.170424674,-2.076914459,-2.234551981,-1.992936649,-2.221300705,-2.438509148,-2.414342145,-2.510379019,-2.419038754,-2.419598789,-2.389650748,-2.489582766,-2.244436384,-2.321833928,-2.074924477,-2.200883424,-2.14318992,-2.119082826,-1.896914854,-1.955304669,-1.90040364
479,3/15/2010,-2.24498388,-2.170424674,-2.076914459,-2.396469232,-1.992936649,-2.221300705,-2.507593575,-2.414342145,-2.510379019,-2.579308237,-2.419598789,-2.389650748,-2.33026197,-2.244436384,-2.321833928,-2.018776029,-2.200883424,-2.14318992,-1.993114317,-1.896914854,-1.955304669
480,3/16/2010,-2.075972313,-2.24498388,-2.170424674,-2.342609528,-2.396469232,-1.992936649,-2.444682444,-2.507593575,-2.414342145,-2.356937435,-2.579308237,-2.419598789,-2.198057406,-2.33026197,-2.244436384,-2.217805168,-2.018776029,-2.200883424,-2.050695366,-1.993114317,-1.896914854
481,3/17/2010,-2.309019155,-2.075972313,-2.24498388,-2.480278523,-2.342609528,-2.396469232,-2.466323422,-2.444682444,-2.507593575,-2.556441108,-2.356937435,-2.579308237,-1.995106212,-2.198057406,-2.33026197,-2.263251422,-2.217805168,-2.018776029,-2.06412677,-2.050695366,-1.993114317
482,3/18/2010,-2.204152576,-2.309019155,-2.075972313,-2.450058107,-2.480278523,-2.342609528,-2.102428152,-2.466323422,-2.444682444,-2.340433777,-2.556441108,-2.356937435,-2.164874758,-1.995106212,-2.198057406,-2.068436208,-2.263251422,-2.217805168,-2.030573541,-2.06412677,-2.050695366
483,3/21/2010,-2.175237707,-2.204152576,-2.309019155,-1.885469487,-2.450058107,-2.480278523,-2.35248895,-2.102428152,-2.466323422,-2.559521504,-2.340433777,-2.556441108,-2.148322173,-2.164874758,-1.995106212,-2.292079948,-2.068436208,-2.263251422,-2.023463414,-2.030573541,-2.06412677
484,3/22/2010,-2.139502386,-2.175237707,-2.204152576,-2.241788459,-1.885469487,-2.450058107,-2.358619645,-2.35248895,-2.102428152,-2.419396839,-2.559521504,-2.340433777,-2.183585066,-2.148322173,-2.164874758,-1.987515091,-2.292079948,-2.068436208,-1.940852847,-2.023463414,-2.030573541
485,3/23/2010,-2.365443506,-2.139502386,-2.175237707,-2.382257324,-2.241788459,-1.885469487,-2.328487283,-2.358619645,-2.35248895,-2.370031908,-2.419396839,-2.559521504,-2.29652331,-2.183585066,-2.148322173,-2.227081289,-1.987515091,-2.292079948,-2.024925692,-1.940852847,-2.023463414
486,3/24/2010,-1.985285515,-2.365443506,-2.139502386,-2.074082971,-2.382257324,-2.241788459,-2.001530612,-2.328487283,-2.358619645,-2.118101706,-2.370031908,-2.419396839,-2.139917649,-2.29652331,-2.183585066,-1.942062171,-2.227081289,-1.987515091,-1.842132676,-2.024925692,-1.940852847
487,3/25/2010,-2.140550744,-1.985285515,-2.365443506,-2.243134199,-2.074082971,-2.382257324,-2.252668438,-2.001530612,-2.328487283,-2.138139741,-2.118101706,-2.370031908,-2.082707289,-2.139917649,-2.29652331,-1.922412458,-1.942062171,-2.227081289,-1.972886954,-1.842132676,-2.024925692
488,3/28/2010,-1.9906742,-2.140550744,-1.985285515,-2.186005756,-2.243134199,-2.074082971,-2.305299939,-2.252668438,-2.001530612,-2.31334682,-2.138139741,-2.118101706,-2.138818467,-2.082707289,-2.139917649,-2.018667085,-1.922412458,-1.942062171,-1.864732036,-1.972886954,-1.842132676
489,3/29/2010,-2.275104328,-1.9906742,-2.140550744,-2.457212358,-2.186005756,-2.243134199,-2.293185909,-2.305299939,-2.252668438,-2.341354936,-2.31334682,-2.138139741,-2.150731317,-2.138818467,-2.082707289,-2.127314481,-2.018667085,-1.922412458,-2.077956757,-1.864732036,-1.972886954
490,3/30/2010,-2.389009999,-2.275104328,-1.9906742,-2.393713065,-2.457212358,-2.186005756,-2.375406443,-2.293185909,-2.305299939,-2.39138998,-2.341354936,-2.31334682,-2.261944436,-2.150731317,-2.138818467,-2.165205102,-2.127314481,-2.018667085,-2.230874127,-2.077956757,-1.864732036
491,3/31/2010,-2.045512929,-2.389009999,-2.275104328,-2.225828114,-2.393713065,-2.457212358,-2.277650775,-2.375406443,-2.293185909,-2.366526663,-2.39138998,-2.341354936,-2.145872806,-2.261944436,-2.150731317,-2.076674875,-2.165205102,-2.127314481,-1.889451676,-2.230874127,-2.077956757
492,4/1/2010,-2.330742792,-2.045512929,-2.389009999,-2.49477146,-2.225828114,-2.393713065,-1.775675833,-2.277650775,-2.375406443,-2.282390272,-2.366526663,-2.39138998,-2.176577418,-2.145872806,-2.261944436,-2.0391453,-2.076674875,-2.165205102,-1.783400904,-1.889451676,-2.230874127
493,4/4/2010,-2.564342739,-2.330742792,-2.045512929,-2.67818325,-2.49477146,-2.225828114,-2.615730845,-1.775675833,-2.277650775,-2.593749447,-2.282390272,-2.366526663,-2.680945537,-2.176577418,-2.145872806,-2.199672378,-2.0391453,-2.076674875,-2.314281976,-1.783400904,-1.889451676
494,4/5/2010,-2.532842459,-2.564342739,-2.330742792,-2.616478085,-2.67818325,-2.49477146,-2.463067726,-2.615730845,-1.775675833,-2.460151512,-2.593749447,-2.282390272,-2.39382089,-2.680945537,-2.176577418,-2.001210963,-2.199672378,-2.0391453,-2.203916984,-2.314281976,-1.783400904
495,4/6/2010,-2.131897139,-2.532842459,-2.564342739,-2.414103044,-2.616478085,-2.67818325,-2.463545025,-2.463067726,-2.615730845,-2.442788038,-2.460151512,-2.593749447,-2.238507095,-2.39382089,-2.680945537,-2.181931513,-2.001210963,-2.199672378,-1.832161542,-2.203916984,-2.314281976
496,4/7/2010,-2.30190181,-2.131897139,-2.532842459,-2.420732642,-2.414103044,-2.616478085,-2.424790869,-2.463545025,-2.463067726,-2.517008302,-2.442788038,-2.460151512,-2.250282325,-2.238507095,-2.39382089,-2.170849672,-2.181931513,-2.001210963,-2.006767014,-1.832161542,-2.203916984
497,4/8/2010,-2.350894027,-2.30190181,-2.131897139,-2.392694373,-2.420732642,-2.414103044,-2.413305835,-2.424790869,-2.463545025,-2.517526175,-2.517008302,-2.442788038,-2.233784574,-2.250282325,-2.238507095,-2.112364216,-2.170849672,-2.181931513,-2.015309601,-2.006767014,-1.832161542
498,4/11/2010,-2.406275551,-2.350894027,-2.30190181,-2.096568618,-2.392694373,-2.420732642,-2.20705095,-2.413305835,-2.424790869,-2.231470894,-2.517526175,-2.517008302,-2.2889405,-2.233784574,-2.250282325,-2.072166892,-2.112364216,-2.170849672,-1.968134475,-2.015309601,-2.006767014
499,4/12/2010,-2.185141312,-2.406275551,-2.350894027,-2.356061899,-2.096568618,-2.392694373,-2.10035199,-2.20705095,-2.413305835,-2.179769815,-2.231470894,-2.517526175,-2.13792423,-2.2889405,-2.233784574,-1.946407891,-2.072166892,-2.112364216,-2.002367066,-1.968134475,-2.015309601
500,4/13/2010,-2.267654726,-2.185141312,-2.406275551,-2.501945863,-2.356061899,-2.096568618,-2.411764809,-2.10035199,-2.20705095,-2.381350579,-2.179769815,-2.231470894,-2.342574556,-2.13792423,-2.2889405,-2.068609298,-1.946407891,-2.072166892,-2.088269291,-2.002367066,-1.968134475
501,4/14/2010,-2.267643697,-2.267654726,-2.185141312,-2.518488262,-2.501945863,-2.356061899,-2.415282945,-2.411764809,-2.10035199,-2.39428978,-2.381350579,-2.179769815,-2.253980266,-2.342574556,-2.13792423,-2.082926721,-2.068609298,-1.946407891,-1.816815991,-2.088269291,-2.002367066
502,4/15/2010,-2.465466325,-2.267643697,-2.267654726,-2.471638211,-2.518488262,-2.501945863,-2.365095144,-2.415282945,-2.411764809,-2.462557421,-2.39428978,-2.381350579,-2.341494779,-2.253980266,-2.342574556,-2.266174249,-2.082926721,-2.068609298,-2.087174339,-1.816815991,-2.088269291
503,4/18/2010,-1.970722943,-2.465466325,-2.267643697,-2.094128179,-2.471638211,-2.518488262,-2.294335222,-2.365095144,-2.415282945,-2.322050463,-2.462557421,-2.39428978,-2.172105026,-2.341494779,-2.253980266,-2.115667766,-2.266174249,-2.082926721,-1.837342817,-2.087174339,-1.816815991
504,4/19/2010,-2.125683892,-1.970722943,-2.465466325,-2.239611725,-2.094128179,-2.471638211,-2.448186943,-2.294335222,-2.365095144,-2.478639065,-2.322050463,-2.462557421,-2.221779381,-2.172105026,-2.341494779,-2.073793693,-2.115667766,-2.266174249,-1.981942375,-1.837342817,-2.087174339
505,4/20/2010,-2.183406829,-2.125683892,-1.970722943,-1.856057307,-2.239611725,-2.094128179,-2.494034532,-2.448186943,-2.294335222,-2.532342488,-2.478639065,-2.322050463,-2.340759718,-2.221779381,-2.172105026,-2.115537078,-2.073793693,-2.115667766,-1.750240038,-1.981942375,-1.837342817
506,4/21/2010,-2.392451184,-2.183406829,-2.125683892,-2.308034937,-1.856057307,-2.239611725,-2.473982364,-2.494034532,-2.448186943,-2.538856599,-2.532342488,-2.478639065,-2.309146565,-2.340759718,-2.221779381,-2.293769516,-2.115537078,-2.073793693,-2.02672632,-1.750240038,-1.981942375
507,4/22/2010,-2.230710807,-2.392451184,-2.183406829,-2.359160296,-2.308034937,-1.856057307,-2.375909837,-2.473982364,-2.494034532,-2.407273409,-2.538856599,-2.532342488,-2.35276714,-2.309146565,-2.340759718,-2.166796075,-2.293769516,-2.115537078,-1.996771344,-2.02672632,-1.750240038
508,4/25/2010,-1.996664949,-2.230710807,-2.392451184,-2.109886307,-2.359160296,-2.308034937,-2.037119572,-2.375909837,-2.473982364,-2.015630272,-2.407273409,-2.538856599,-2.122901035,-2.35276714,-2.309146565,-1.940206855,-2.166796075,-2.293769516,-1.910306616,-1.996771344,-2.02672632
509,4/26/2010,-2.272087923,-1.996664949,-2.230710807,-2.513592902,-2.109886307,-2.359160296,-2.33746213,-2.037119572,-2.375909837,-2.308891629,-2.015630272,-2.407273409,-2.402403851,-2.122901035,-2.35276714,-2.048999396,-1.940206855,-2.166796075,-1.922579244,-1.910306616,-1.996771344
510,4/27/2010,-2.018807498,-2.272087923,-1.996664949,-2.008124958,-2.513592902,-2.109886307,-2.209023726,-2.33746213,-2.037119572,-2.131709322,-2.308891629,-2.015630272,-2.289045121,-2.402403851,-2.122901035,-2.034580755,-2.048999396,-1.940206855,-1.777319237,-1.922579244,-1.910306616
511,4/28/2010,-1.859832816,-2.018807498,-2.272087923,-1.841754577,-2.008124958,-2.513592902,-1.962953863,-2.209023726,-2.33746213,-1.866613162,-2.131709322,-2.308891629,-2.051492159,-2.289045121,-2.402403851,-1.815713519,-2.034580755,-2.048999396,-1.707911325,-1.777319237,-1.922579244
512,4/29/2010,-2.402148843,-1.859832816,-2.018807498,-2.342820293,-1.841754577,-2.008124958,-2.331640892,-1.962953863,-2.209023726,-2.206598041,-1.866613162,-2.131709322,-2.176014653,-2.051492159,-2.289045121,-2.024598493,-1.815713519,-2.034580755,-1.940718116,-1.707911325,-1.777319237
513,5/2/2010,-2.080389056,-2.402148843,-1.859832816,-2.04855231,-2.342820293,-1.841754577,-2.34510641,-2.331640892,-1.962953863,-2.19777574,-2.206598041,-1.866613162,-2.128472804,-2.176014653,-2.051492159,-2.153703377,-2.024598493,-1.815713519,-1.983496271,-1.940718116,-1.707911325
514,5/3/2010,-2.273080267,-2.080389056,-2.402148843,-2.316949497,-2.04855231,-2.342820293,-2.23509122,-2.34510641,-2.331640892,-2.285678741,-2.19777574,-2.206598041,-2.283117141,-2.128472804,-2.176014653,-1.948892923,-2.153703377,-2.024598493,-2.007455901,-1.983496271,-1.940718116
515,5/4/2010,-1.975260583,-2.273080267,-2.080389056,-2.133420083,-2.316949497,-2.04855231,-2.217401173,-2.23509122,-2.34510641,-2.295208745,-2.285678741,-2.19777574,-2.233499026,-2.283117141,-2.128472804,-2.069512387,-1.948892923,-2.153703377,-1.810095439,-2.007455901,-1.983496271
516,5/5/2010,-1.8742448,-1.975260583,-2.273080267,-1.948149046,-2.133420083,-2.316949497,-1.940321054,-2.217401173,-2.23509122,-1.968226757,-2.295208745,-2.285678741,-2.225389537,-2.233499026,-2.283117141,-1.613057571,-2.069512387,-1.948892923,-1.716942877,-1.810095439,-2.007455901
517,5/6/2010,-1.195003653,-1.8742448,-1.975260583,-1.114523828,-1.948149046,-2.133420083,-1.55378777,-1.940321054,-2.217401173,-1.617503317,-1.968226757,-2.295208745,-1.658067372,-2.225389537,-2.233499026,-1.459287117,-1.613057571,-2.069512387,-1.253943986,-1.716942877,-1.810095439
518,5/9/2010,-1.299375404,-1.195003653,-1.8742448,-1.208610226,-1.114523828,-1.948149046,-1.565811034,-1.55378777,-1.940321054,-1.369038751,-1.617503317,-1.968226757,-1.141071139,-1.658067372,-2.225389537,-1.119993846,-1.459287117,-1.613057571,-1.259941577,-1.253943986,-1.716942877
519,5/10/2010,-1.663157292,-1.299375404,-1.195003653,-1.668204473,-1.208610226,-1.114523828,-1.461789032,-1.565811034,-1.55378777,-1.382398562,-1.369038751,-1.617503317,-1.61107472,-1.141071139,-1.658067372,-1.16470629,-1.119993846,-1.459287117,-1.565883476,-1.259941577,-1.253943986
520,5/11/2010,-1.864974297,-1.663157292,-1.299375404,-1.905910865,-1.668204473,-1.208610226,-1.884114847,-1.461789032,-1.565811034,-1.717877982,-1.382398562,-1.369038751,-1.702054181,-1.61107472,-1.141071139,-1.56861724,-1.16470629,-1.119993846,-1.83039191,-1.565883476,-1.259941577
521,5/12/2010,-1.957681314,-1.864974297,-1.663157292,-2.035375795,-1.905910865,-1.668204473,-1.972759097,-1.884114847,-1.461789032,-1.88372059,-1.717877982,-1.382398562,-1.673601094,-1.702054181,-1.61107472,-1.785539226,-1.56861724,-1.16470629,-1.841298305,-1.83039191,-1.565883476
522,5/13/2010,-2.001255063,-1.957681314,-1.864974297,-2.123604807,-2.035375795,-1.905910865,-2.020106222,-1.972759097,-1.884114847,-2.074720755,-1.88372059,-1.717877982,-1.973669546,-1.673601094,-1.702054181,-1.873071175,-1.785539226,-1.56861724,-1.844872066,-1.841298305,-1.83039191
523,5/16/2010,-1.924132115,-2.001255063,-1.957681314,-1.972023066,-2.123604807,-2.035375795,-1.967457914,-2.020106222,-1.972759097,-1.817061029,-2.074720755,-1.88372059,-1.748543293,-1.973669546,-1.673601094,-1.631682844,-1.873071175,-1.785539226,-1.66856363,-1.844872066,-1.841298305
524,5/17/2010,-1.603158304,-1.924132115,-2.001255063,-1.696857407,-1.972023066,-2.123604807,-1.689033163,-1.967457914,-2.020106222,-1.664266709,-1.817061029,-2.074720755,-1.476660935,-1.748543293,-1.973669546,-1.455748266,-1.631682844,-1.873071175,-1.568853831,-1.66856363,-1.844872066
525,5/18/2010,-1.616822052,-1.603158304,-1.924132115,-1.836407674,-1.696857407,-1.972023066,-1.839516499,-1.689033163,-1.967457914,-1.711796291,-1.664266709,-1.817061029,-1.818065252,-1.476660935,-1.748543293,-1.602356653,-1.455748266,-1.631682844,-1.491268358,-1.568853831,-1.66856363
526,5/19/2010,-1.125883994,-1.616822052,-1.603158304,-1.532581847,-1.836407674,-1.696857407,-1.687913209,-1.839516499,-1.689033163,-1.469864844,-1.711796291,-1.664266709,-1.612242771,-1.818065252,-1.476660935,-1.273954555,-1.602356653,-1.455748266,-1.111570945,-1.491268358,-1.568853831
527,5/20/2010,-0.978761919,-1.125883994,-1.616822052,-1.479980003,-1.532581847,-1.836407674,-1.729114895,-1.687913209,-1.839516499,-1.520000268,-1.469864844,-1.711796291,-1.589121811,-1.612242771,-1.818065252,-1.134638132,-1.273954555,-1.602356653,-0.928622924,-1.111570945,-1.491268358
528,5/23/2010,-0.876104983,-0.978761919,-1.125883994,-1.421669245,-1.479980003,-1.532581847,-1.610711694,-1.729114895,-1.687913209,-1.501041442,-1.520000268,-1.469864844,-1.53347732,-1.589121811,-1.612242771,-1.201148629,-1.134638132,-1.273954555,-0.806913411,-0.928622924,-1.111570945
529,5/24/2010,-1.392456927,-0.876104983,-0.978761919,-1.87353221,-1.421669245,-1.479980003,-2.18507683,-1.610711694,-1.729114895,-1.879365685,-1.501041442,-1.520000268,-1.900285748,-1.53347732,-1.589121811,-1.540616542,-1.201148629,-1.134638132,-1.327555911,-0.806913411,-0.928622924
530,5/25/2010,-1.314186452,-1.392456927,-0.876104983,-1.679663484,-1.87353221,-1.421669245,-2.040344078,-2.18507683,-1.610711694,-1.813453981,-1.879365685,-1.501041442,-1.966681113,-1.900285748,-1.53347732,-1.480867105,-1.540616542,-1.201148629,-1.385193754,-1.327555911,-0.806913411
