,Dates,1,2,3,4,5,6,7,8,9
1160,10/22/2012,-2.640146138,-2.299726952,-2.695862465,-2.757877059,-2.957770156,-2.198885073,-2.53151194,-2.421994715,-2.30780709
1161,10/23/2012,-2.443872894,-2.37921443,-2.473725519,-2.566044842,-2.805202691,-2.334457761,-2.331969723,-2.420511384,-2.058984212
1162,10/24/2012,-2.574362752,-2.642178485,-2.613864566,-2.638644103,-2.70322909,-2.152596376,-2.435629314,-2.223707342,-1.970614096
1163,10/25/2012,-2.390567932,-2.507751737,-2.575207628,-2.554880229,-2.929492065,-2.138060756,-2.401574379,-2.187302724,-2.09459224
1164,10/28/2012,-2.741042088,-3.08110263,-2.828604177,-2.778052723,-2.895839838,-2.23367993,-2.515440346,-2.491517748,-2.087933224
1165,10/29/2012,-2.821705384,-3.045210636,-2.703498841,-2.800547746,-2.981025685,-1.965544057,-2.530940961,-2.516791563,-2.177040181
1166,10/30/2012,-2.734350125,-2.778759132,-2.729123269,-2.790922338,-2.992524152,-2.256249418,-1.979925649,-2.645315302,-2.044080489
1167,10/31/2012,-2.706432671,-2.848676785,-2.733154407,-2.765922558,-2.989914266,-2.341875996,-2.473517993,-2.697361848,-2.068066698
1168,11/1/2012,-2.606437839,-2.588192017,-2.436739186,-2.513028891,-2.758816673,-2.154539355,-2.311951967,-2.430510727,-2.112453296
1169,11/4/2012,-2.808150521,-2.788378911,-2.646515092,-2.650485505,-3.009752017,-2.191351671,-2.545646355,-2.571317289,-2.209103965
1170,11/5/2012,-2.354090275,-2.887262249,-2.61963506,-2.663307577,-3.191029474,-2.321021438,-2.595519894,-2.507077738,-2.180535876
1171,11/6/2012,-2.518821298,-2.440936666,-2.404521094,-2.385831186,-2.855833266,-2.101215225,-2.29273249,-2.331673706,-2.041846089
1172,11/7/2012,-2.394846382,-2.650646332,-2.567435545,-2.517890631,-2.774952233,-2.249884969,-2.43032955,-1.875402872,-2.083311758
1173,11/8/2012,-2.510732521,-2.659237905,-2.636368643,-2.64190881,-2.816759643,-2.185248744,-2.452722581,-2.347194013,-2.025279401
1174,11/11/2012,-2.818416465,-2.839353817,-2.770203171,-2.809483953,-3.086190668,-2.354783763,-2.551337791,-2.721422483,-2.338260621
1175,11/12/2012,-2.692550581,-2.728926195,-2.685345679,-2.630653891,-2.951088995,-2.267308543,-2.493179643,-2.506711586,-2.159959398
1176,11/13/2012,-2.694722666,-2.917136499,-2.68668462,-2.646526654,-2.892168725,-2.3664052,-2.556434187,-2.222633291,-2.176650311
1177,11/14/2012,-2.533724701,-2.829423639,-2.725472735,-2.723260165,-2.906852453,-2.123773786,-2.535250349,-2.443890362,-2.06328325
1178,11/15/2012,-2.499979551,-2.727254624,-2.572128468,-2.646495827,-2.759630479,-2.169645766,-2.490098411,-2.314821492,-2.238959762
1179,11/18/2012,-2.70352933,-3.007714669,-2.670539927,-2.70755778,-3.038528608,-2.129387167,-2.594457759,-2.492520631,-2.183372526
1180,11/19/2012,-2.486833512,-2.856451503,-2.455086528,-2.435223211,-2.951153974,-2.220971693,-2.276245509,-2.385383869,-2.086779144
1181,11/20/2012,-2.765680848,-2.907671643,-2.549066899,-2.597403627,-3.021471313,-2.142156852,-2.377941949,-2.653111797,-2.10092368
1182,11/21/2012,-2.887335931,-2.954106176,-2.690714796,-2.749124895,-3.040811275,-2.070489303,-2.598985743,-2.741739948,-2.21331613
1183,11/22/2012,-2.886074025,-3.021246367,-2.545715321,-2.651044173,-2.948552984,-2.118291106,-2.417875417,-2.609453667,-2.130132386
1184,11/25/2012,-2.871699181,-2.890022432,-2.764589236,-2.753122274,-2.97516186,-2.162250838,-2.685067586,-2.744010083,-2.277094909
1185,11/26/2012,-2.674705467,-2.878897495,-2.580629129,-2.56899963,-3.016756759,-2.241446414,-2.382668164,-2.423108815,-2.023952992
1186,11/27/2012,-2.66842673,-2.862331944,-2.808463293,-2.701391319,-2.978291719,-2.236611253,-2.565708339,-2.576713117,-2.230499287
1187,11/28/2012,-2.745341426,-2.898976124,-2.675509176,-2.732179899,-2.99528734,-2.29807836,-2.489246814,-2.553847613,-2.249046218
1188,11/29/2012,-2.657543937,-2.875074033,-2.605475605,-2.61243031,-2.807633963,-2.111212803,-2.550655299,-2.362085477,-2.185721053
1189,12/2/2012,-2.71163272,-2.916245694,-2.678042264,-2.67099127,-3.017616407,-2.167267733,-2.369935343,-2.609889058,-2.093622873
1190,12/3/2012,-2.622720836,-2.753728097,-2.615987056,-2.814596878,-3.150371505,-2.275252637,-2.655774076,-2.627419625,-2.286500969
1191,12/4/2012,-2.810457179,-3.074075598,-2.640435148,-2.921264116,-3.044623943,-2.121204862,-2.924610437,-2.428270529,-2.344219581
1192,12/5/2012,-2.597357066,-2.992768635,-2.490886273,-2.623776794,-3.087003246,-2.285547267,-2.647768878,-2.516153162,-2.281909036
1193,12/6/2012,-2.955911201,-2.702696327,-2.492875908,-2.533395523,-3.126585175,-2.005029373,-2.521264713,-2.814960966,-2.284057575
1194,12/9/2012,-3.084633672,-2.996346871,-2.804875112,-2.778571966,-3.202120223,-2.251937733,-2.636410269,-2.677730429,-2.328863439
1195,12/10/2012,-3.039270363,-3.09891953,-2.631296786,-2.732225657,-3.172403159,-2.408051596,-2.702971713,-2.684548321,-2.312516302
1196,12/11/2012,-2.798879356,-3.111902931,-2.621762701,-2.793837402,-3.047594147,-2.241579619,-2.596360618,-2.60090226,-2.113741986
1197,12/12/2012,-2.921354905,-3.019809918,-2.650718392,-2.621418407,-2.797589207,-2.124114987,-2.458241026,-2.718279092,-2.041415442
1198,12/13/2012,-2.814721884,-3.085123937,-2.413046924,-2.549475292,-2.92774951,-2.238264459,-2.40457568,-2.464493513,-2.049042016
1199,12/16/2012,-2.783663518,-2.909301686,-2.59651746,-2.643491039,-3.006366386,-1.53275416,-2.436223786,-2.597233721,-2.174482139
1200,12/17/2012,-2.838661555,-3.187449034,-2.845499284,-2.951959636,-3.128874601,-2.155728485,-2.690978566,-2.486838702,-2.140811191
1201,12/18/2012,-2.827650107,-3.152696132,-2.694535826,-2.748324215,-3.049312501,-2.237625354,-2.362675979,-2.521644828,-2.019752761
1202,12/19/2012,-2.843325954,-2.985443986,-2.417224489,-2.477093186,-3.0402164,-2.095973157,-2.405363261,-2.409928866,-2.059339225
1203,12/20/2012,-2.658912897,-2.87712493,-2.503558042,-2.441819605,-2.864174934,-1.980461729,-2.291404453,-2.246267804,-2.071191149
1204,12/23/2012,-2.988642646,-2.904366915,-2.937508648,-2.89989961,-2.828965658,-2.43793551,-2.422162158,-2.473212246,-2.310225344
1205,12/24/2012,-2.298588045,-2.935666967,-2.603584744,-2.718385415,-1.421427233,-2.082889525,-1.953852904,-2.735932932,-1.945426987
1206,12/25/2012,-2.654414665,-2.827735615,-2.769988307,-2.672654729,-2.994072577,-2.018319333,-2.194432974,-2.324604573,-2.284832047
1207,12/26/2012,-2.683176199,-2.812727907,-2.444347496,-2.571370861,-2.59753118,-2.101502413,-2.260718308,-2.462719125,-2.115386438
1208,12/27/2012,-2.752637196,-2.847414683,-2.551983782,-2.582829684,-2.901767252,-2.059822638,-2.308441789,-2.273383169,-2.103959966
1209,12/30/2012,-2.511221175,-2.468288015,-2.482027973,-2.385671744,-2.558572855,-2.033560044,-2.205136612,-2.407607224,-1.98654427
1210,12/31/2012,-2.960215131,-2.8123183,-2.331385848,-3.217880531,-2.869109046,-2.895312328,-2.017024705,-2.612009014,-2.480330852
1211,1/1/2013,-2.368617334,-2.492377081,-2.152978841,-2.204637979,-2.451123355,-2.046866766,-1.924763857,-1.821438951,-1.939765799
1212,1/2/2013,-2.621482641,-2.805940624,-2.388903511,-2.370740898,-2.641896559,-2.010632156,-2.206735563,-2.278893124,-2.030508796
1213,1/3/2013,-2.515400477,-2.515063436,-2.473068904,-2.495525135,-2.678348653,-1.770345793,-2.410487995,-2.197961523,-2.116620853
1214,1/6/2013,-2.676197063,-2.931311891,-2.50679259,-2.563618873,-2.887649751,-1.989272837,-2.356726559,-2.350907903,-2.144024024
1215,1/7/2013,-2.674602914,-3.006275004,-2.503036156,-2.556301505,-2.925975147,-1.902310582,-2.304327917,-2.366515287,-2.141469144
1216,1/8/2013,-2.651558663,-3.102537568,-2.615281736,-2.714262282,-2.915030955,-1.947342152,-2.523944855,-2.378824548,-2.152654256
1217,1/9/2013,-2.623877782,-2.900108423,-2.352692592,-2.462823842,-2.842685287,-2.069097366,-2.391064747,-2.439858985,-2.137062233
1218,1/10/2013,-2.774903183,-2.926825489,-2.408075519,-2.400124615,-2.620103243,-1.722664559,-2.306398396,-2.310208111,-2.036637481
1219,1/13/2013,-2.705124669,-3.08400338,-2.458567219,-2.599119556,-2.723097325,-2.0522679,-2.490224437,-2.451553056,-2.159794855
1220,1/14/2013,-2.628268382,-2.944457972,-2.084743183,-2.27504553,-2.605069575,-1.739229592,-2.2303231,-2.209170766,-1.998827788
1221,1/15/2013,-2.697759529,-2.980493107,-2.272911083,-2.366726626,-2.618364675,-1.785965064,-2.169876965,-2.391079165,-2.09377137
1222,1/16/2013,-2.523252827,-2.872799492,-2.254869374,-2.487639638,-2.788142383,-1.713277089,-2.345313575,-2.378508126,-2.106788459
1223,1/17/2013,-2.669677989,-2.891559277,-2.075597922,-2.338623028,-2.771496662,-1.890821217,-2.292485038,-2.015841685,-2.040648522
1224,1/20/2013,-2.939567928,-3.10457866,-2.588785253,-2.801249115,-2.829154812,-2.001695975,-2.608839167,-2.547146397,-2.250883636
1225,1/21/2013,-2.592701007,-2.870890437,-2.367791641,-2.293295586,-2.629103764,-1.650330477,-2.393635288,-2.40473924,-2.085008099
1226,1/22/2013,-2.7543288,-2.576608273,-2.52542902,-2.414698503,-2.729957192,-1.939052532,-2.405033274,-2.569472601,-2.171951776
1227,1/23/2013,-2.572927302,-2.985486317,-2.457710717,-2.373259527,-2.742874397,-1.920792294,-2.324710274,-2.335168718,-2.004593995
1228,1/24/2013,-2.62863373,-2.81560902,-2.223707626,-2.425519073,-2.456468508,-1.925112858,-2.32865502,-2.455434214,-2.082987349
1229,1/27/2013,-2.70911108,-3.100683404,-2.688644291,-2.551662129,-2.714889585,-2.023916295,-2.369915345,-2.300692334,-2.131573764
1230,1/28/2013,-2.653680649,-2.927429414,-2.628257577,-2.634985359,-2.918080531,-1.873634441,-2.452101057,-2.412525717,-2.188026188
1231,1/29/2013,-2.700170233,-2.86252808,-2.482625737,-2.623843558,-2.912546112,-1.977955928,-2.46470129,-2.326100961,-2.259172389
1232,1/30/2013,-2.592046308,-2.836839835,-2.619016337,-2.739846643,-2.681853795,-2.153861335,-2.53813172,-2.397154516,-2.439334489
1233,1/31/2013,-2.273449359,-2.772514774,-2.165674927,-2.32667266,-2.585002416,-1.994388427,-2.245027535,-2.010844325,-1.951481689
1234,2/3/2013,-2.680434794,-2.868040453,-2.540807193,-2.520328904,-2.853238608,-1.823968301,-2.327906768,-2.435369363,-2.139819953
1235,2/4/2013,-2.441290019,-2.948471576,-2.504863013,-2.236739829,-2.532009378,-1.737671294,-2.377462493,-2.344420361,-2.057983073
1236,2/5/2013,-2.502885389,-2.846372937,-2.418199713,-2.46225578,-2.824038432,-1.933014294,-2.38979741,-2.394316731,-2.08887768
1237,2/6/2013,-2.585543164,-2.969104703,-2.374746651,-2.298057536,-2.270628702,-1.950589546,-2.328888725,-2.181899256,-2.132301951
1238,2/7/2013,-2.592066917,-2.665283966,-2.723583896,-2.468840342,-2.441706694,-1.686757849,-2.476807768,-2.415142273,-2.133627895
1239,2/10/2013,-2.640137813,-2.845483459,-2.492938166,-2.553153013,-2.696178624,-1.900259766,-2.383644626,-2.484716038,-2.209680942
1240,2/11/2013,-2.501234103,-2.919257662,-2.260886751,-2.404521608,-2.587077202,-1.568215806,-2.291694206,-2.318214063,-2.161700545
1241,2/12/2013,-2.565528993,-2.972692192,-2.560113448,-2.504098434,-2.435173781,-1.895435491,-2.35930791,-2.536194839,-1.800636317
1242,2/13/2013,-2.655225411,-2.964829822,-2.423324011,-2.481293536,-2.643919114,-1.886785085,-2.033850954,-2.16136071,-2.179611979
1243,2/14/2013,-2.566046044,-2.887456278,-2.496265548,-2.36882593,-2.429384926,-1.743161729,-2.380087232,-2.052277999,-2.080180735
1244,2/17/2013,-2.803475379,-3.102993575,-2.786281387,-2.709071787,-2.827010835,-2.054378105,-2.437342696,-2.506341087,-2.1827062
1245,2/18/2013,-2.61740784,-2.903972524,-2.809151995,-2.712306626,-2.807590617,-2.095412731,-2.529034478,-2.319610279,-2.122027949
1246,2/19/2013,-2.488954471,-2.816845527,-2.399991421,-2.334610739,-2.195927002,-1.933850248,-2.354469928,-2.094144733,-2.079720653
1247,2/20/2013,-2.433443017,-2.699584893,-2.366976571,-2.378376307,-2.260463339,-1.836435024,-2.071302739,-2.211899221,-1.967256935
1248,2/21/2013,-2.288337551,-2.643794215,-2.518659027,-2.468705773,-2.497365906,-2.02411938,-2.241977242,-2.265955228,-2.155740571
1249,2/24/2013,-2.366845655,-2.754137041,-2.133458356,-2.122944028,-2.294847899,-1.274257228,-2.032236673,-2.309679287,-1.957522786
1250,2/25/2013,-2.309139596,-2.5977747,-2.279618199,-2.039955745,-2.176935224,-1.489445119,-1.994378329,-1.971160666,-1.865374083
1251,2/26/2013,-2.371915826,-2.925110056,-2.460099334,-2.319074298,-2.447873613,-1.732448171,-2.259674684,-2.127513628,-2.088606155
1252,2/27/2013,-2.41162575,-2.671030773,-2.41474014,-2.477352193,-2.594292255,-2.003874543,-2.361123532,-2.175337798,-2.094119582
1253,2/28/2013,-2.538021657,-2.564583748,-2.490085343,-2.373363328,-2.237918607,-1.846053305,-2.119461372,-2.166860287,-1.917239546
1254,3/3/2013,-2.560376089,-2.933809504,-2.686641534,-2.563674937,-2.47027987,-2.039426709,-2.394326177,-2.394347028,-2.120719147
1255,3/4/2013,-2.499284265,-2.960133619,-2.765128341,-2.656500783,-2.523737013,-2.037130812,-2.596429436,-2.343943029,-2.151940234
1256,3/5/2013,-2.667347587,-2.444193743,-2.755406144,-2.859844746,-2.649094007,-2.084785285,-2.675190417,-2.407717457,-2.210185364
1257,3/6/2013,-2.563935825,-2.863386889,-2.527150645,-2.445036355,-2.258853578,-1.97190107,-2.275799474,-2.335984918,-2.057809603
1258,3/7/2013,-2.373172317,-2.456664127,-1.987077149,-2.19555888,-2.181379013,-1.672156772,-2.22787195,-2.151523279,-1.933234687
1259,3/10/2013,-2.773658203,-2.963312295,-2.793276873,-2.807109464,-2.750655062,-2.129984464,-2.521087216,-2.450236498,-2.535406476
1260,3/11/2013,-2.508527679,-2.950453856,-2.606048209,-2.647131134,-2.43403823,-1.956928892,-2.559756745,-2.27240668,-2.3017949
1261,3/12/2013,-2.608291898,-2.866492323,-2.442790917,-2.458918741,-2.460384758,-1.965533585,-2.161715807,-2.262413643,-2.098806576
1262,3/13/2013,-2.09596692,-2.741398272,-2.360042712,-2.547013206,-2.498140266,-1.981392673,-1.939588527,-1.792843694,-2.103401743
1263,3/14/2013,-2.651300718,-2.705707432,-2.374631447,-2.390888407,-2.466772926,-1.933130939,-2.220378356,-2.295839546,-2.028346176
1264,3/17/2013,-2.503573946,-2.751214391,-2.029756701,-1.541282319,-2.441344381,-0.72885649,-2.171248215,-2.318876036,-1.66055993
1265,3/18/2013,-2.630637427,-2.879304846,-2.471332451,-2.013860294,-2.52742902,-1.895099092,-2.139956386,-2.353668603,-2.045406106
1266,3/19/2013,-2.583631642,-2.798375969,-2.617663511,-2.283565865,-1.988875246,-2.00411536,-2.335749193,-2.296338036,-2.149470504
1267,3/20/2013,-2.620257268,-2.78782843,-2.512404482,-2.39588652,-2.470483001,-1.781454557,-2.510498987,-2.042210603,-2.10198788
1268,3/21/2013,-2.888409045,-2.934101104,-2.481365857,-2.422794586,-2.701305367,-1.86697353,-2.311840131,-2.594143094,-2.041605302
1269,3/24/2013,-2.655007127,-2.908296632,-2.170271341,-2.051765715,-2.549083032,-1.843717705,-2.01080137,-2.475222325,-1.969216258
1270,3/25/2013,-2.786324578,-2.852878423,-2.529380041,-2.440341247,-2.861456191,-1.983175985,-2.2959162,-2.532535269,-2.138617616
1271,3/26/2013,-2.796519033,-2.767774799,-2.552223489,-2.550299579,-2.765903003,-2.157373629,-2.476040407,-2.708034557,-2.163866323
1272,3/27/2013,-2.660619003,-2.732539115,-2.470941881,-2.521855738,-2.555728656,-1.906653891,-2.478450406,-2.495698848,-2.258528348
1273,3/28/2013,-2.976802018,-3.299853376,-2.856606647,-2.858185401,-2.942135891,-2.112163452,-2.705934762,-2.834385088,-2.262812085
1274,4/1/2013,-2.628772421,-2.739496094,-2.705391668,-2.6353031,-2.803052658,-1.424350511,-2.421217706,-2.547002383,-2.288355928
1275,4/2/2013,-2.740934989,-2.985528705,-2.673608983,-2.752626706,-2.897862785,-1.958979255,-2.521005102,-2.751695064,-2.342656315
1276,4/3/2013,-2.370875143,-2.778687649,-2.01260679,-2.05326024,-2.25498333,-1.56688327,-2.097405732,-2.313750447,-1.836672577
1277,4/4/2013,-2.465782437,-2.220822462,-2.245048416,-2.189391007,-2.135397793,-1.510116405,-2.248350289,-2.291698337,-2.033405
1278,4/7/2013,-2.521599741,-2.741440575,-2.616585527,-2.597185557,-2.658162235,-1.76747478,-2.311429362,-2.49068633,-2.129943265
1279,4/8/2013,-2.507482659,-2.78728164,-2.457431603,-2.435407898,-2.630987001,-1.729396601,-2.303172519,-2.488132338,-2.052290719
1280,4/9/2013,-2.594362276,-2.947290812,-2.682476029,-2.600348914,-2.837695514,-1.864409084,-2.416299573,-2.560300624,-2.180929267
1281,4/10/2013,-2.468950786,-2.772419009,-2.717420383,-2.672955065,-2.812245965,-1.892980484,-2.417975424,-2.238518536,-2.05298687
1282,4/11/2013,-2.551495459,-2.841454834,-2.625574988,-2.544045936,-2.888802805,-1.785461552,-2.276015166,-2.40557959,-2.16819627
1283,4/14/2013,-2.077527998,-2.560283928,-2.584574179,-2.548262946,-2.682983725,-1.640917236,-2.261985743,-1.899504393,-2.039686667
1284,4/15/2013,-2.211096215,-2.545874741,-2.374569646,-2.295741177,-2.576993783,-1.48782185,-2.140930696,-2.062596921,-2.074933277
1285,4/16/2013,-2.25804649,-2.485611063,-2.337304415,-2.286286322,-2.606169092,-1.679278869,-2.086315648,-2.054203733,-1.764991744
1286,4/17/2013,-2.308233622,-2.749352351,-2.481551364,-2.387387593,-2.659160913,-1.763974025,-2.220586215,-2.221029714,-2.032101302
1287,4/18/2013,-2.446969795,-2.88137998,-2.435572484,-2.470128781,-2.699187143,-1.855422604,-2.3321473,-2.250883414,-2.176253849
1288,4/21/2013,-2.406016472,-2.864031554,-2.735343934,-2.718465746,-2.74273973,-2.05403422,-2.423305357,-2.238004601,-2.132936012
1289,4/22/2013,-2.348679334,-2.851125658,-2.27905241,-2.354435556,-2.707756672,-1.836159287,-2.099164376,-2.087893845,-1.694009942
1290,4/23/2013,-2.447018421,-2.909180135,-2.464217286,-2.541149366,-2.817322697,-1.9470125,-2.277017483,-1.938755541,-2.072336163
1291,4/24/2013,-2.613555825,-2.847745722,-2.504259591,-2.564688787,-2.015659547,-1.993756168,-2.387765952,-2.386207117,-2.069025173
1292,4/25/2013,-2.584867227,-2.989902832,-2.451269668,-2.566477116,-2.696051847,-1.688403311,-2.473363109,-2.37231958,-2.096056085
1293,4/28/2013,-2.698496506,-2.933210093,-2.578434895,-2.732699985,-2.870710528,-1.925930039,-2.470019429,-2.455528873,-2.188021908
1294,4/29/2013,-2.532275094,-2.867075969,-2.441482753,-2.503769163,-2.755819427,-1.875266541,-2.310230831,-2.503960213,-2.014351381
1295,4/30/2013,-2.770409506,-3.280299676,-3.092232433,-3.101337438,-3.367669624,-2.143601359,-2.70644877,-2.600182213,-2.186676718
